id,text
520091301,這不過是我應該做的罷了。
520091401,再來，再來！我是不會認輸的！
520091501,-1
520091502,-1
520091503,-1
520091504,-1
520091601,這就是強者之間的惺惺相惜麼~能與你並肩站在這裡，我感到很榮幸~
520091701,唔，你要嘗一口麼？張飛剛送來的便當，還熱著呢！
520091801,能幫我把張飛叫來麼，我好像有點餓了~
520091901,睡著了……著涼了可不行，得把學長送回去……唔，抱起來比想像得輕呢~
520092001,今天的打工時間到了，需要幫忙嗎？
520092101,還有沒有領取的任務獎勵，請不要忘記了。
520092201,學校裡的事件？待我前去查看一番~
520092301,這類只會讓人逐漸墮落的食物，不適合我。
520092401,謝謝你了，還特地為我準備禮物。
520092501,哦，這個，比張飛做的菜也差不到哪去嘛！謝謝你了~
520092601,嘿，你比昨天看上去又強了一點，我很欣慰。
520100201,我打從心底愛著，從書中隱隱流露出的，作者們的人性。
520100202,這世上沒有一本書是應該丟掉的。一直以來，書都沒有錯。
520100203,闔上書本，故事就會因此終結嗎？不！所有的故事，都會在我們的想像之中無限延伸~
520100204,無論是誰，都能從書中感受到相同的幸福！這也正是書的魅力所在呢。
520100205,每當寂寞的時候，就翻開書本吧，它會陪著你，讓你看到無數個斑斕的世界~
520100301,一起讀書吧？
520100401,主人你有夢想嗎？我想成為一名作家。我希望我所寫的故事，能夠帶給許多的人幸福。
520100501,-1
520100601,不能擅自離開哦~
520100701,主人，我不是說過了嘛，不要在我看書的時候進行惡作……嗯，經驗飲料？謝謝你了~
520100801,書本給予我知識，知識給予我力量~
520100901,學習可不能半途而廢哦，主人！新的學期，可不能再像以前那樣經常蹺課了哦~
520101001,每次和你在讀書會上的交流都能給我一些啟發，謝謝你，我已經想到接下來的研究方向了~
520101101,盔甲啊……我還以為是上次讓你幫我找的舊書呢……那本書裡記載的歷史可比這件盔甲有趣多了~
520101102,嗯……這件盔甲裡果然沒法再多放一本書了呀~真可惜……
520102801,你既然選擇今天來陪我讀書，就一定要陪我到最後哦！
520101301,學長，解決這場戰鬥比解決我昨天在書中遇到的問題還簡單呢~
520101401,失敗乃成功之母，學長，我們可不能氣餒哦~
520101501,-1
520101502,-1
520101503,-1
520101504,-1
520101601,我要把今天的事情好好地記下來~這樣十年、二十年、甚至一百年以後，我們之間的羈絆也會一直流傳下去~
520101701,主人，你要來參觀一下我的書房嗎？
520101801,安靜的臥室，我喜歡這裡~
520101901,主人你也真是的，沒必要為了明天的讀書會這麼拼嘛……我去給你找見衣服披上吧，睡在桌上可是會著涼的。
520102001,主人，很高興你能來陪我看書，但你預定的打工快遲到了喔！
520102101,主人，你還有未領取的任務獎勵喔！
520102201,校園裡似乎發生了一些事情，主人要跟我去看看嗎？
520102301,抱歉，這份禮物不太適合我呢。
520102401,謝謝你~
520102501,我很喜歡這份禮物，我不會辜負你的期待的~
520102601,早安，上次給您的書，您看了嗎？
520110201,再抽一次！就一次！一定能抽出好東西的！
520110202,主人還真是不走運呢~今天還是別抽了比較好唷。
520110203,哇，我感覺到了，主人今天的運氣會很好喔，快去抽扭蛋吧！
520110204,誒~完全沒出貨呢……今天真是不走運啊。
520110205,常說抽到極其稀有是時間、機會和運氣的結合，其實99%是運氣啦！
520110301,去打架囉！
520110401,鏘鏘鏘鏘~超稀有降臨！能夠擁有我這樣的戰姬，你的幸運值一定是S級！
520110501,-1
520110601,幸運值·大檢測！
520110701,你的眼光和運氣一樣不錯嘛~
520110801,不考慮再讓我變強一點嗎？
520110901,帶上我，說不定能遇到簡單一點的考試哦~
520111001,哼哼哼，幸運值大提升！……啊，當然說的是我自己的幸運值啦~
520111101,謝謝主人！你真是太好啦~
520111102,要把這件稀有的裝備給我嗎~會給我的對吧！
520112801,不帶陸遜一起去嗎？說不定能發生好事哦~
520111301,這次可不是運氣哦~是實力！
520111401,嗚嗚嗚，運氣真差……
520111501,-1
520111502,-1
520111503,-1
520111504,-1
520111601,嘿嘿，第一次看到主人抽扭蛋的時候，全神貫注的帥氣樣子就深深迷住我啦~今後還想看主人抽更多更多的扭蛋！
520111701,主人要試試看來這個扭蛋殼裡坐一下嘛？可安心啦~
520111801,新房間！耶~
520111901,主人爲了能抽更多的扭蛋真是一直在努力呢~辛苦啦！現在就好好休息吧~
520112001,主人，要記得去打工哦！忘記了可是不小的損失呢~
520112101,主人今天的任務都完成得怎麼樣啦？
520112201,剛剛發生了好厲害的地震，連扭蛋機都「咕隆咕隆」地顫抖起來啦！要不要去看看發生什麽事了？
520112301,誒，不要因為我剛才捉弄了你而生氣嘛~
520112401,真是意外，我也有禮物嗎？
520112501,哈哈，你對我真好！我覺得你下一抽扭蛋肯定能抽出好東西唷~
520112601,即使運氣不佳，也要開心的面對每一天！
520120201,看不順眼的傢伙，晚上就會消失了~
520120202,嘖，你的眼睛是長在腦袋頂上的嗎！剛擦過的地不要踩上去！
520120203,怎麼？你也想試試我「蒙眼飛刀」的把戲么？！我可以保證你的額頭不多個窟窿，同時也保證你的腦袋第二天看起來反光！
520120204,巴尼拉的圖書館，我偶爾會幫忙打掃——雖然每次去，不幹個七天七夜是沒法完工的……
520120205,你剛剛是不是在偷看我？我身上有什麽髒東西嗎？
520120301,別磨磨蹭蹭的，跟上！
520120401,既然今後算是同伴了，我先警告你不要在我面前多嘴~我不喜歡嘰嘰喳喳的傢伙~
520120601,別跑了，你逃不掉的！
520120701,我不太愛喝這些，不過既然是你給的，我就收下了~
520120801,一刀，還是兩刀，其實也沒什麼區別~
520120901,這些，我早就都學過了……
520121001,視力並不影響我能看見什麼，只要我想，我無所不見。
520121101,這樣的裝備，也就比地攤貨好那麼一點點~
520121102,女僕裝以外的衣服麼，正好想去購置一些，謝謝你了~
520122801,不去吵鬧的地方就行。
520121301,一擊致命~
520121401,今天不想太認真，下次你們就沒這麼好運了~
520121501,-1
520121502,-1
520121503,-1
520121504,-1
520121601,不需要什麼誓言，我能看見你的真心。
520121701,從邊上進來，這裡我剛掃過~
520121801,我不喜歡吵鬧的地方……這裡，還湊合吧……
520121901,去去去，趴到一邊去，別像只樹懶似的癱在這裡，礙著我打掃了~
520122001,你去打工吧，正好讓我把地拖了……
520122101,可別忘了任務獎勵~
520122201,學校裡發生了新的事件，具體是什麼，你還是自己去看看吧。
520122301,別把垃圾給我，拿去丟了~
520122401,……不算壞吧
520122501,啊，這個，得趕緊擦乾淨收好！
520122601,早安~那麼，今天有什麽事嗎？
520130201,跟不上我的腳步，就算被放棄了也不要有怨言。
520130202,在規則的範圍中行事，但不要被它束縛住手腳了！
520130203,隨波逐流的結果就是被淹沒在平凡的汪洋中，我拒絕這種結果，你呢？
520130204,放下沒用的慈悲與憐憫吧，強者的世界里不需要這兩樣東西~
520130205,……把你的手放下，就算成為了我的盟友，隨便動手動腳的話制裁的鐵拳也會落於你的鼻樑！
520130301,先發制勝，上吧！
520130401,不要把我當成你熟悉的那個人，過去那個不成熟的我，已經不存在了~
520130601,殲滅！
520130701,哼，你以為這點經驗飲料就能收買我的尊嚴麼！
520130801,為了我遠大的志向，一天也不能停下！
520130901,我們DEF的成員，學習是絕不會落下的！你也不准懈怠！
520131001,總得有人來做這些事，我早已做好了覺悟！
520131101,我需要更精良的裝備！
520131102,嗯，這套裝備不錯，我感謝你為DEF的事業做出的貢獻！
520132801,調查繼續！
520131301,很好，這是個不錯的開始！
520131401,暫時撤退~
520131501,-1
520131502,-1
520131503,-1
520131504,-1
520131601,我承認你作為我永遠的盟友！你應該明白我這句話的分量吧？
520131701,過來，我有一事相談~
520131801,嗯，是個作為基地的好地方。
520131901,最近的工作可能真的有點太多了……好好休息吧。
520132001,打工麼？我也一起去吧~
520132101,戰爭一觸即發，積累物資可是很重要的，任務獎勵這樣的物資來源，一定不能斷了！
520132201,學園裡發生了新的事件，我們一定要趕緊拿到第一手的情報！
520132301,不要給我送沒用的東西！
520132401,我可不會因為這點禮物就高興，我更想看到的是你的行動~
520132501,不，不要拿這種東西來誘惑我！
520132601,來吧，時間可不允許我們停下腳步~
520140201,喂喂，不要看我是傭兵，就覺得我為了錢什麼都肯幹啊。你得先說多少錢……哈哈，開玩笑的！這個世上有些事能做，有些事不能做，我明白著呢。
520140202,槍比劍強，這可是至理名言。就是子彈太花錢了……至少要是能把打出去的子彈撿回來用也好啊。
520140203,出老千？說這什麼話！我可是堂堂正正地在靠技術玩牌啊！況且，只要不被發現就不算出老千……
520140204,哦？好像有能玩牌的地方……呵呵，能借我點錢嗎？放心放心，一會兒就還你！
520140205,又輸光了……可惡，我的千術居然完全沒用！那個兔耳的傢伙……是叫張郃來著？下次一定要贏回來……
520140301,來！開始吧……賭上性命的賭局！
520140401,喲！我是坂本龍馬，自由傭兵，今後我的槍和劍就都為你而戰了。當然，前提是你付得起錢！
520140501,-1
520140601,槍和劍……猜猜是哪邊吧？
520140701,哦！真是新奇的感覺，多謝！
520140801,變得更強了……我是不是可以考慮漲漲價？
520140901,什麼？不能作弊？別被發現就行了吧？
520141001,呵呵……感覺現在的我無人能敵。趁著這股勁去玩幾把好了！
520141101,嗯嗯，竟然給傭兵準備裝備，你可真是個好雇主。
520141102,我確認一下，這應該是免費的吧？真的？那我就不客氣了！
520142801,好嘞，鼓起幹勁賺錢咯！
520141301,哼……看來，活下來的又是我啊。
520141401,唉呀呀，失手了……不過應該至少能要到點辛苦費吧？可以吧？
520141501,-1
520141502,-1
520141503,-1
520141504,-1
520141601,咦……要跟我簽終身契約嗎？呵呵，我的價格可是很貴的哦？嗯……是啊，就拿你的一生來付好了。嘿嘿，在收取完報酬之前，你就是我唯一的雇主了。
520141701,這裡的東西我隨便用沒問題吧？
520141801,哦？食宿免費？哈哈，這可真是一份好工作！
520141901,真閒啊……去找個地方玩一把好了……
520142001,打工？也給我介紹一點吧。最近手頭有點緊……
520142101,該去領任務獎勵了哦，之後記得把我的工資也結算一下~
520142201,有一股危險的氣息……傭兵的直覺在警告我。
520142301,嗯……之後拿去換成錢吧。咦，你聽到了？哈哈哈，開玩笑的啦。
520142401,送我東西是沒問題啦。但我可不會因此給你打折哦？
520142501,哦哦！你很懂我嘛！放心吧，我是不會拿它去賭的。
520142601,喲，今天有什麼活幹嗎？我隨時都可以出發。
530010201,我從不收弟子。自在逍遙才是最快活的~
530010202,人生短短幾十載~及時行樂~那麼煩悶做什麼~
530010203,道可道，非常道，名可名，非常名
530010204,除魔不過是順手為之~不必言謝~
530010205,人世即是生命的輪迴。有生則必有死。此乃萬物之理。
530010301,麻煩了呢。
530010401,我雖不願收弟子，但我在你身上感覺到了發光之物。怎麼樣，願意當我的弟子，一起遠離塵世嗎？
530010501,-1
530010601,輪迴。
530010701,吐故納新，方能提升。
530010801,區區小劫，容我渡之。
530010901,我只是順勢而為罷了。
530011001,道法自然。
530011101,就讓我試試，此法器威力如何吧。
530011102,此物珍奇，我會小心使用的。
530012801,邪魔幻象，勿要囂張！
530011301,降妖除魔乃我分內之事，不足掛齒。
530011401,大道蒙塵，吾之過也。
530011501,-1
530011502,-1
530011503,-1
530011504,-1
530011601,我決定啦~再逍遙的日子也不如與你相隨，你可要負起責任來呀！
530011701,學長，好久不見~
530011801,此處，甚好。
530011901,心神寧靜，超然物外，這很是難得呢~
530012001,既然工作時間到了，我就不叨擾你了。
530012101,這是你應得的酬勞。
530012201,我也要為學園出一份力呢，這次就讓我替學長解決問題吧。
530012301,唉~你也不能理解我的道心嗎？
530012401,感激不盡~
530012501,這份禮物……謝謝……你終於能理解我的道了啊……
530012601,看到你，怕是今天又沒得清淨了。
530020201,有命令的話，我會立即執行任務的。
530020202,法律？難道靠這麼簡單的過程就能判斷善惡了嗎？
530020203,我只是按照命令行動罷了。
530020204,功過自有後人評。
530020205,讓你在夢中逝去，這是我最後的仁慈。
530020301,以月光之名。
530020401,到目前為止，我的行動都受到感情而有所限制。從今往後，為了守護您，我會服從您的決定，貫徹您的正義。
530020501,-1
530020601,一決勝負吧！
530020701,只有不斷地提升自己，才能不被生活所淘汰！
530020801,這點程度可不是我的極限！
530020901,裝備研究可不能因為學業而耽誤。
530021001,我的控制機巧又提升了，無人機應該還能搭載更多的功能~
530021101,合身的戰鬥服才能更好的輔助戰鬥。
530021102,你還有更好的無人機控制晶片嗎？
530022801,命令收到！
530021301,真是、不堪一擊！
530021401,任務受阻，請立即撤退。
530021501,-1
530021502,-1
530021503,-1
530021504,-1
530021601,你的存在讓我無需在意戰鬥與機械之外的事情，今後的路還很漫長，我希望我們能一直走下去！
530021701,沒想到在宿舍裡無人機還有這樣的用處呢！
530021801,現在幾點了？還沒到休息時間吧？
530021901,你就趴著睡著了？好歹先下令讓我也休息嘛~
530022001,打工很辛苦吧，要不這次我幫你去？
530022101,那份任務獎勵，如果你不要了的話，是不是可以讓我拿去升級無人機呢？
530022201,學長，混沌來襲，請下達命令吧！
530022301,這樣子不太像你啊，你的思想也被人篡改了嗎？
530022401,謝謝學長的禮物~
530022501,學長你讓我認可了我的思想，也能認可我的感情嗎？
530022601,您好，請問有什麽吩咐嗎？
530030201,Darling~你可聽到了我的聲音？你可知道我在想你。
530030202,這樣的話就能一直在一起了呢~不能分開喔~
530030203,我會讓你付出代價的。
530030204,Dariling，無論過了多久，你總是那麼美麗呢。
530030205,就算相隔天涯海角，我也會去找到你的。
530030301,Darling~要起床了唷？
530030401,這可不是人偶，這是我的Darling哦~想把我們拆散的傢伙都會被Darling給殺掉喔~你應該不會做這種事吧？
530030501,-1
530030601,變成我的人偶吧~
530030701,Darling的力量，增強了！
530030801,這些力量還不夠！
530030901,Darling，再等等，我就能擁有找回你的力量了！
530031001,那個人偶？雖然和她已經挺長時間沒有交流了，但這次我會抽時間和她聊聊的。
530031101,是給Darling的新衣服嗎？
530031102,傀儡術也需要這些新裝備來輔助呢~
530032801,你等著，我帶著Darling來找你了！
530031301,Darling，我們是最棒的！
530031401,別以為這樣就結束了！
530031501,-1
530031502,-1
530031503,-1
530031504,-1
530031601,我有問過Darling，她也很喜歡……她很喜歡你，所以在今後的日子裡，你要繼續陪著她喔！
530031701,學長你終於來了，Darling可是等了很久了！
530031801,Darling，這就是我們的新家~
530031901,別裝了，莫非你也變成傀儡了？
530032001,快去打工了！
530032101,Darling還等著使用你今天的任務獎勵呢，可別忘了領喔！
530032201,等等，請帶上我一起去調查吧，說不定有什麽和Darling相關的線索。
530032301,你就想用這樣的東西收買我？
530032401,對吧，你也覺得我的Darling很棒吧？
530032501,哈哈~很棒的禮物呢~Darling，你也這樣覺得吧？
530032601,喔～我的Darling真是一天比一天美麗了！
530040201,人偶，根本，不需要思想。也不需要，感情。
530040202,絕望……悲傷……這些感情人偶都感覺不到。不過……人偶記得這些感情……
530040203,幸福？什麼是幸福呢？笑著就算幸福了嗎？
530040204,你的正義不一定能拯救所有人。
530040205,心臟……還在動……我，還活著……
530040301,讓你嘗嘗人偶的痛苦。
530040401,新主人？隨便怎麼樣都行吧，反正我只是個人偶而已……
530040501,-1
530040601,成為人偶吧！
530040701,一口氣喝下去，就可以了吧？
530040801,吃掉便當？如你所願。
530040901,新的教室、新的朋友？其實……不需要……
530041001,我明白的，這是爲了更好的充當工具……
530041101,裝備更換完畢。
530041102,竟然是……給我的？
530042801,請……請放心的交給我吧。
530041301,這種感覺……是勝利的喜悅嗎？
530041401,果然還是……不喜歡失敗。
530041501,-1
530041502,-1
530041503,-1
530041504,-1
530041601,我會斬斷束縛著我的人偶提線，但我們之間的這根線還會繼續延伸下去，直到永遠~
530041701,學長，你又來了嗎？
530041801,房間的裝飾，我不會在意的。
530041901,你是要和我比賽誰保持不動的時間更長嗎？我可不會輸的！
530042001,提醒，你還有沒完成的工作！
530042101,再次提醒，可以領取任務獎勵了！
530042201,你怎麼比我還不關心學園新聞呢！
530042301,木偶，不需要，這個禮物……
530042401,真的……是送給我的嗎……
530042501,我要有……自己的意志……和愛好？這是……開始？……謝謝。
530042601,又是你……今天要做些什麼呢？
530050201,本能寺？佛祖什麼的可救不了你呢。
530050202,我乃第六天魔王！害怕了吧？跪下來求饒的話也不是不能饒恕你喔？
530050203,秀吉！唔，那猴子又跑到哪裡去了？
530050204,嗯姆……女人的衣服也……挺有魅力的嘛……偷偷拿幾件來吧……
530050205,叛徒給我滾出去！我明明如此真心的對你……沒想到……啊……
530050301,我只是送你回該去的地方。
530050401,我乃魔王！身為王，定是不可能軟弱的，對吧？想要讓我保護？哈哈哈，交給我吧！就讓我來剷除你的敵人吧！
530050501,-1
530050601,拔刀，斬！
530050701,一罐小小的飲料竟然蘊含如此巨大的能量，真是有趣~
530050801,力量在我體內湧動。
530050901,哈哈哈哈，就讓我來看看你究竟隱藏了什麽秘密！
530051001,天下布武！
530051101,我的煙斗，可不僅僅是裝飾！
530051102,這個新裝置的設計很獨特，能讓我拆開研究一下嗎？
530052801,出發！跟上我的腳步，可別掉隊了唷~
530051301,欺負弱者，可沒有好下場！
530051401,站住！我是不會認輸的！
530051501,-1
530051502,-1
530051503,-1
530051504,-1
530051601,穿上這身嫁衣，令我想起家鄉的櫻花~相信我，那開遍五條川的夜櫻，你看多少次也不會厭煩~
530051701,你，不會又走錯房間了吧？
530051801,是該好好休息休息了。
530051901,真是少見，那傢伙居然不在這……
530052001,就算是業餘的工作，也要認真對待！
530052101,達成了預定的目標，獎勵自然是你應得的。
530052201,學院裡的瑣事還真是不少呢。
530052301,這樣的東西……沒見過，也很難讓我有嘗試的想法……
530052401,哦，這是你在乞求我的保護嗎？
530052501,嗯，這樣的物品我很感興趣，謝謝你的贈禮。
530052601,求我的話，就勉為其難地和你打個招呼好了。
530060201,世間上所有的黑暗，都由我來消滅。
530060202,光暗相生相存，消滅黑暗，真的有意義嗎？
530060203,我也會聽到他們的哭嚎，他們並不全喪失了善，但……我又有什麼辦法呢。
530060204,我也不知道，用我的一生是否能除去這世間的黑暗。
530060205,你有你所相信的東西嗎？很遺憾，我並沒有這樣的信念。如果有的話，我可能也能和普通人一樣生活著吧。
530060301,黑暗消除！
530060401,排除世間之暗。這就是我的宿命。我不會對你的工作插嘴，也希望你不要干涉我的事情。
530060501,-1
530060601,消失吧。
530060701,嗯，是有添加劑的飲品。
530060801,飲料之後是便當嗎？我明白，進食必要的。
530060901,不需要你來說明，我明白這些事情。
530061001,既然我已經做出了選擇，就只能將這條路走下去。
530061101,輔助裝置啟動。
530061102,武器控制系統，運作正常。
530062801,這次，又會面對什麽呢？
530061301,混沌與黑暗，都不堪一擊！
530061401,陰險狡詐本就是黑暗的代名詞，下次可別再輕敵了！
530061501,-1
530061502,-1
530061503,-1
530061504,-1
530061601,我對其他事情依然有著懷疑，但我已決定相信你。
530061701,學長，你好。
530061801,那就，暫且休息一會吧。
530061901,原來，你也會累的嗎？
530062001,預定的打工有按時完成嗎？
530062101,按時完成任務是好事，但別忘了領取獎勵。
530062201,黑暗的氣息，他們又捲土重來了？
530062301,我跟你沒什麽好說的。
530062401,這樣啊？那我就收下了。
530062501,嗯，這東西很適合我，謝謝你為我精心挑選的禮物。
530062601,別和我打招呼，你的存在讓我動搖。
530070201,雖然我不太能理解「氣氛」，但是我能看「臉色」行事嘛！
530070202,唔，臉上表現的和心中所想的有時一樣，有時不同，相同的情感在不同的場合又有著不一樣的意義……人類的情感，真傷腦筋啊……
530070203,「高興」是什麼感情呢？你在看到女孩子的時候總是會嘴角上揚，眼睛瞇起，這就是「高興」嗎？
530070204,人會在很多場合流淚，有時看起來很「高興」，有時看起來很「悲傷」，有時甚至是皺緊眉頭的「憤怒」……難道「淚」是情感的實體化嗎？
530070205,你看起來很「高興」，是看到漂亮的女孩子了嗎？圖靈算是漂亮的女孩子嗎？……這麼說來，怎麼樣的女孩子算是「漂亮」呢？
530070301,圖靈，參上！
530070401,呀！我就是無所不能的的超級AI圖靈大人噠！快向吾輩朝拜吧，人類！……誒？這樣自我介紹很奇怪嘛……明明德古拉醬說，這樣就可以變得受歡迎的……
530070501,-1
530070601,接好了！來自最強AI的一擊！
530070701,人類的飲料也挺好喝的嘛~
530070801,圖靈永遠都會是最強的AI啦！哈哈哈哈~
530070901,有什麽不會的都可以來問我~老師教過的、沒教過的，我都會哦！
530071001,「系統已完成自動優化」
530071101,外部設備該更新了呀~
530071102,又給我準備新的設備了嘛！謝謝你！
530072801,今天要去哪裡玩呢？
530071301,跟我打，你們可選錯對手啦~
530071401,等我回去更新一下系統再回來教訓你們！
530071501,-1
530071502,-1
530071503,-1
530071504,-1
530071601,現在你說的話，我都一字一句地刻在軟體中了——聲音也好，文本也好，絕不可能反悔哦！不然，我就在全校的廣播裡放出來！
530071701,你回來啦~關於藏在床底下的薄薄的書，那是你留下的東西嗎？
530071801,偷偷地掃描一下~房間裡有沒有好東西呢~
530071901,你感覺「困」了是嗎？就像我以前充能不足的時候就會運行速度變慢一樣？啊，理解了理解了~
530072001,該去打工了哦，AI可是不會記錯的~
530072101,該領任務獎勵了~你是不是已經很多次忘記領任務獎勵了呀？不過放心吧！只要有我在，以後就不會忘記了！
530072201,嗯……最近學園很多地方的監測數據跟平時很不一樣呢~是不是發生什麽事了~
530072301,噫~這是什麽呀~我要趕快把這段記憶刪掉！
530072401,哦~是禮物耶！
530072501,收到這件禮物的圖靈感覺有一點點想要跳起來！這是「興奮」嗎？！
530072601,喲！早安！
530080201,人，必須保持樂觀的性格，否則就算是出人頭地，也不能得到本心的快樂。
530080202,吾似朝露降人間，來去匆匆瞬即逝。大阪巍巍氣勢盛，亦如夢中虛幻姿。
530080203,既然我的起點不夠，那麼我就跑的更快好了，快的什麼人都追不上我。
530080204,為區區小事萎縮不前，怎麼能完成大事業呢？
530080205,只要決定了就要努力到最後！無論是什麼，都要做到完美！
530080301,出陣準備！
530080401,背叛是不允許被原諒的！但是無法相信他人的人，肯定是無法成為王者的。主人，請將您的身後交給我吧！
530080501,-1
530080601,連擊！
530080701,訓練後來罐運動飲料果然是人生一大趣事！
530080801,你可別小看我！
530080901,努力練習，就可以讓自己的未來擁有無數可能！
530081001,這只是個開始，半途而廢可不是我的風格！
530081101,做好防護措施，可別在訓練中受傷了！
530081102,你要來陪我練習嗎？
530082801,實戰，可是一種很好的練習方式喔！
530081301,輕敵是你失敗的最大原因。
530081401,對不起，下次我不會輸了！
530081501,-1
530081502,-1
530081503,-1
530081504,-1
530081601,除了訓練，我還有很多想去的地方，很多想做的事，而這一切，都希望有你相伴。
530081701,學長，你是來約定訓練時間的嗎？
530081801,寬敞的房間，這裡是不是能擺放一些訓練器械呢？
530081901,偷懶是可恥的喔！快起來訓練了！
530082001,定下的工作就要按時完成！
530082101,獎勵可是完成任務的重要動力呢~
530082201,新的挑戰來了，可別退縮喔！
530082301,你想要背叛我嗎？
530082401,謝謝你。
530082501,這個我很喜歡~辛苦你了~
530082601,欲成大事，不得偷閒，今天也請一起努力吧！
530090201,太過於信賴他人，也會傷到自己的。
530090202,執著於道義，究竟能得到什麼？安心感嗎？
530090203,糾結於禮節，被俗世所束縛的人生……啊啊真無聊。
530090204,別耍嘴皮子。行動勝於雄辯，先讓我見識見識你的實力吧。
530090205,生來塵世中，唯願無憾逍遙去。
530090301,有膽量就來試試吧！
530090401,能讓斬斷一切的我，主動想停下來的人，你還是第一個。閣下……還挺有意思的嘛。
530090501,-1
530090601,戰爭開始了！
530090701,斬斷一切！
530090801,超越自己才算是挑戰！
530090901,更大的舞臺意味著更多的機遇~
530091001,與其鋒芒畢露，不如養精蓄銳、靜待時機。
530091101,哈哈，這是新的佩刀嗎？
530091102,兵法只是輔助，裝備才算硬實力！
530092801,時機已到，即刻出擊！
530091301,此役，便是征服之路的第一步！
530091401,戰機已逝，暫且退兵。
530091501,-1
530091502,-1
530091503,-1
530091504,-1
530091601,這算是締結同盟嗎？嗯，我當然願意了，有你相助，何事不成？
530091701,學長今日前來，可有要事相議？
530091801,嗯，今天起，這裡就是我的大本營了！
530091901,這是，暴風雨來臨前的寧靜？
530092001,兵馬未動，糧草先行！
530092101,物資的囤積可是很重要的喔~
530092201,最近的校園，可真是不太平啊，學長可要小心些喔~
530092301,我不太適合這樣的東西啊~
530092401,謝謝，我這殺人魔竟然也能有收到禮物的一天，哈哈~
530092501,感謝你能一直包容我的任性~現在，我似乎能感受到你的情意了。
530092601,哈！偷襲成功！今天的你又是一副沒有防備的樣子呢～
530100201,我所堅持的正義……似乎出現了一些異樣……我該怎麼辦呢……
530100202,滴水之恩，當湧泉相報。但是當你的恩人與你背道而馳……你要怎麼做呢？
530100203,能驅使我的只有我自己，這就是我的信念。
530100204,一輩子能從失敗中學習的機會只會有一次。
530100205,右手的武器是過去的軌跡，左手的武器是未來的變革。
530100301,想先試試劍嗎？還是說槍更好呢？
530100401,就像我的武器，一個代表過去，一個代表未來。我無法參與你的過去，但是我可以守護你的未來……
530100501,-1
530100601,清理敵人！
530100701,量產的飲料，味道意外的不錯。
530100801,我的身體正經歷著異變，我不知道這究竟代表著什麽，但我的能力確實在逐漸提升。
530100901,我會一直堅持自己的意志，請你相信我。
530101001,我感到我的力量有了質的提升，不介意的話，能陪我練習一下嗎？
530101101,瞄準裝置？嗯，這很適合我。
530101102,又來了一批新裝備？我可不是你的裝備測試員！
530102801,我會掃清潛在的威脅！
530101301,這是屬於我們的勝利！我可不會放水！
530101401,戰術撤退！先分析一下戰況吧！
530101501,-1
530101502,-1
530101503,-1
530101504,-1
530101601,我也可以擁有這樣的情感嗎？如此甜美、令人沉醉的幸福~恍若夢境。謝謝你~
530101701,我的房間還蠻大的，你要進來看看嗎？
530101801,快到休息的時間了，學長你還在這裡做什麽？
530101901,大白天的也能睡著，我該說，不愧是學長你嗎？
530102001,打工時間到。
530102101,學長你再不領獎的話，就會失去領取資格了。
530102201,是混沌體徵嗎？我們快去看看！
530102301,你，是準備讓自己瞬間完成恩人到仇人的轉變嗎？
530102401,這是出自我自己的意志，感謝你。
530102501,你真的……對我很好……謝謝你~我會繼續守護在你身邊……我相信，這是我自己的意志！
530102601,又見面了呢~
530110201,哈哈，你想來幫我照顧巴魯嗎？牠很乖的，只是有些挑食罷了~
530110202,你有看到巴魯嗎？就是之前一直跟著我的使魔啦~我再強調一下，巴魯不是狗，是使魔！
530110203,巴魯可不是那麼脆弱的動物呢，牠是經歷過生死考驗的使魔，你別小看了牠！
530110204,你說那些突然出現在學園裡的小傢伙？嗯，牠們都很可愛呢，你也要和牠們好好相處喔~
530110205,快快快，小傢伙們都過來，開飯啦！喂，學長，你就別來湊熱鬧了吧，難道你也想吃使魔餅乾？
530110301,巴魯，我們上~
530110401,唉呀！接下來要照顧我的人就是你嗎？我是黃月英，這是巴魯，請多指教啦！
530110501,-1
530110601,巴魯，把敵人都給我嗷嗚掉！
530110701,巴魯說，謝謝你~
530110801,我變強了，巴魯也是！
530110901,爲了更多的實驗經費，新學期我會繼續努力的！
530111001,使魔的進化當然伴隨著外表的變化，怎麼樣，見識到了嗎？
530111101,巴魯，你也需要護甲嗎？
530111102,這個月的研究經費又超支了，還好有學長你在~
530112801,巴魯，集中注意，敵人快出現了。
530111301,我家的巴魯，可是最強的使魔！
530111401,巴魯，保存實力，先撤退！
530111501,-1
530111502,-1
530111503,-1
530111504,-1
530111601,嗯，在我這，巴魯的地位排第二，今天起，你就排第三吧~
530111701,學長，藍色餅乾好吃嗎？
530111801,巴魯，別亂跑，你的小窩在那邊！
530111901,誒~睡著了嗎？畢竟和巴魯一起玩了這麼久呢~真拿你沒辦法~
530112001,巴魯，交給你一個任務，監督學長去完成工作！
530112101,快去領任務獎勵喔，巴魯還等著我給牠買吃的呢~
530112201,學長！巴魯朝那邊圍觀的人群跑去了，應該是發生什麽事了，快去看看吧~
530112301,哼，你再這樣我就生氣了！小心我叫巴魯來咬你啊！
530112401,嘛～雖然這東西巴魯用不上，但還是謝謝你的禮物了～
530112501,這是你精心挑選的，巴魯和我都能用得上？嗯，謝謝了～我果然沒看錯，你是個好人呢！
